<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20141006,00:00:00,74.3700000,76.6000000,74.2500000,76.3300000,125523680
20141007,00:00:00,76.3300000,76.5400000,74.9600000,75.3200000,97118100
20141008,00:00:00,74.8300000,75.2500000,73.7600000,73.8000000,131797890
20141009,00:00:00,75.0500000,75.7000000,73.5200000,73.6500000,144275830
20141010,00:00:00,72.6200000,73.7700000,72.0600000,73.5000000,141204560
20141013,00:00:00,72.7900000,75.2400000,72.6500000,74.2600000,116770580
20141014,00:00:00,74.1500000,75.3600000,73.8600000,74.5500000,95409030
20141015,00:00:00,74.3200000,74.8600000,72.8100000,73.0800000,120345000
20141016,00:00:00,73.2400000,74.0500000,70.9500000,71.1200000,195506300
20141017,00:00:00,71.8100000,73.3000000,71.3800000,73.1500000,145909100
20141020,00:00:00,73.4000000,73.9300000,71.7500000,72.2500000,121799680
20141021,00:00:00,72.0000000,73.1600000,71.3000000,72.5000000,116499320
20141022,00:00:00,73.0000000,73.3700000,71.8000000,71.8200000,98395720
20141023,00:00:00,71.4700000,72.1000000,70.8500000,71.5900000,132351600
20141024,00:00:00,71.3500000,72.4900000,70.9300000,72.4900000,76025880
20141027,00:00:00,73.2100000,73.7800000,72.2500000,72.9000000,119368030
20141028,00:00:00,73.1200000,74.2000000,72.7300000,73.9000000,101379510
20141029,00:00:00,74.1100000,74.8000000,73.6800000,74.0500000,99965540
20141030,00:00:00,73.6900000,75.1300000,73.4300000,74.9800000,180886730
20141031,00:00:00,75.4400000,76.8400000,75.2300000,76.2300000,154159760
20141103,00:00:00,76.0800000,76.6600000,75.6100000,76.2900000,49803510
20141105,00:00:00,75.8100000,75.9400000,75.0200000,75.6500000,100999010
20141106,00:00:00,75.7500000,76.8800000,74.7500000,75.0500000,109607470
20141107,00:00:00,75.1900000,77.6500000,74.4100000,75.6900000,195025430
20141110,00:00:00,76.3600000,77.7800000,76.1200000,77.7800000,125476780
20141111,00:00:00,77.8000000,78.7000000,77.0100000,77.3400000,130709130
20141112,00:00:00,77.3700000,77.5500000,76.1300000,76.3200000,113818750
20141113,00:00:00,76.3200000,76.5000000,73.7300000,74.0300000,150493670
20141114,00:00:00,73.7900000,74.5000000,73.1000000,74.1500000,101698780
20141117,00:00:00,73.7700000,74.4500000,73.4700000,73.9700000,77940610
20141118,00:00:00,74.3900000,75.3500000,73.4500000,75.2100000,121005350
20141119,00:00:00,75.2500000,75.5400000,73.8700000,73.9000000,89106340
20141120,00:00:00,73.9600000,74.9000000,72.9300000,73.6300000,104514240
20141121,00:00:00,73.9600000,74.7100000,72.9500000,74.3900000,105751390
20141124,00:00:00,74.8600000,75.4000000,74.0100000,74.4000000,85457090
20141125,00:00:00,74.4500000,74.6600000,73.7600000,74.1100000,59706430
20141126,00:00:00,73.7700000,74.1300000,73.2600000,73.8500000,91629070
20141127,00:00:00,73.6500000,74.2000000,73.0400000,73.0400000,87592190
20141128,00:00:00,72.8800000,72.8900000,71.4200000,72.2500000,127971470
20141201,00:00:00,71.8900000,74.2000000,71.5100000,73.7900000,138972830
20141202,00:00:00,74.0600000,74.4700000,71.3100000,71.6400000,133397910
20141203,00:00:00,71.8700000,72.3500000,71.4200000,72.0000000,115674740
20141204,00:00:00,72.2100000,74.0300000,71.0000000,71.0400000,162007030
20141205,00:00:00,70.9500000,71.7300000,68.4000000,68.6000000,160108420
20141208,00:00:00,69.1500000,69.6700000,65.2300000,65.3000000,167051630
20141209,00:00:00,64.7600000,66.9000000,62.6100000,66.2600000,197931460
20141210,00:00:00,66.5900000,68.7000000,65.7800000,67.7700000,179946200
20141211,00:00:00,67.8700000,68.4000000,65.2500000,65.9500000,181899420
20141212,00:00:00,65.3900000,66.2000000,63.0700000,64.2000000,156646460
20141215,00:00:00,64.0000000,65.7400000,59.9200000,60.1300000,223636410
20141216,00:00:00,59.5000000,61.9500000,47.2100000,53.5000000,470470430
20141217,00:00:00,54.0400000,60.8800000,52.3800000,59.9000000,446373430
20141218,00:00:00,61.5200000,65.8000000,60.2500000,62.9100000,317552200
20141219,00:00:00,61.8300000,63.0800000,59.5000000,61.4400000,171245270
20141222,00:00:00,63.1500000,64.2000000,57.8200000,58.6000000,228160230
20141223,00:00:00,59.0900000,59.5300000,52.8600000,54.0000000,230833530
20141224,00:00:00,53.6100000,55.4500000,51.5100000,55.0000000,166285320
20141225,00:00:00,55.0300000,58.8500000,54.7100000,58.7000000,116639360
20141226,00:00:00,59.0200000,60.0000000,56.0500000,57.1300000,134604490
20141229,00:00:00,57.0100000,58.2900000,53.7000000,54.5100000,113630750
20141230,00:00:00,53.0500000,55.6500000,51.6000000,54.9000000,120226020
20150105,00:00:00,54.0300000,56.7700000,53.5800000,56.3700000,63125270
20150106,00:00:00,56.0000000,58.4500000,55.8300000,58.2800000,70251090
20150108,00:00:00,58.9000000,67.7700000,58.6100000,65.7000000,187516500
20150109,00:00:00,65.8000000,66.8800000,62.2500000,63.1000000,107504520
20150112,00:00:00,62.2200000,63.8400000,61.6600000,62.9000000,99348150
20150113,00:00:00,62.3200000,62.9800000,59.2500000,60.3100000,190523350
20150114,00:00:00,59.6700000,61.2000000,59.6000000,60.0500000,133914740
20150115,00:00:00,61.1700000,62.6800000,60.7100000,61.8000000,179760110
20150116,00:00:00,61.8000000,62.4300000,60.4100000,61.9900000,142850950
20150119,00:00:00,61.5900000,63.6700000,61.5500000,61.8000000,124881980
20150120,00:00:00,61.8300000,62.2500000,60.2700000,60.8000000,120082050
20150121,00:00:00,61.0800000,63.2000000,60.9500000,62.8000000,106787340
20150122,00:00:00,63.0300000,64.8800000,62.4200000,64.3500000,173328060
20150123,00:00:00,64.9900000,66.7200000,63.9000000,64.4500000,163113520
20150126,00:00:00,63.7500000,63.8800000,60.1700000,60.4900000,153954480
20150127,00:00:00,58.1900000,61.4400000,57.2000000,61.2000000,188030700
20150128,00:00:00,61.8200000,62.5800000,60.3100000,60.6300000,139255140
20150129,00:00:00,60.3600000,62.0000000,59.6000000,60.5000000,150437700
20150130,00:00:00,61.2600000,61.5000000,59.6700000,61.5000000,194803960
20150202,00:00:00,62.0000000,62.5700000,60.0300000,61.4000000,194709040
20150203,00:00:00,62.0000000,62.8500000,60.8300000,62.0000000,140760260
20150204,00:00:00,62.5100000,62.6900000,60.8700000,61.0400000,83362480
20150205,00:00:00,60.5700000,62.4800000,59.9000000,62.4100000,173260500
20150206,00:00:00,62.8100000,64.8800000,62.4500000,64.3100000,180629990
20150209,00:00:00,64.3000000,67.4000000,63.8500000,65.5700000,223903050
20150210,00:00:00,65.4100000,66.4300000,64.4700000,65.0000000,121353630
20150211,00:00:00,66.1200000,66.4600000,65.0800000,65.1200000,142083250
20150212,00:00:00,66.0500000,69.4700000,64.5500000,67.2100000,402858420
20150213,00:00:00,68.0000000,70.7500000,68.0000000,70.6000000,375537650
20150216,00:00:00,70.7200000,71.9000000,69.6700000,70.0000000,130958800
20150217,00:00:00,70.1500000,73.9600000,69.7200000,72.4500000,243505180
20150218,00:00:00,73.3500000,76.8400000,72.8300000,76.4000000,237729810
20150219,00:00:00,76.0000000,76.5600000,72.8000000,73.7800000,238350910
20150220,00:00:00,74.4200000,75.4500000,73.5200000,74.7500000,177413610
20150224,00:00:00,71.9700000,73.8700000,71.7600000,73.7000000,116492680
20150225,00:00:00,73.8100000,74.6000000,72.9000000,74.2000000,122619350
20150226,00:00:00,75.0100000,76.6000000,74.6000000,75.9500000,143362770
20150227,00:00:00,75.7200000,76.7500000,75.2600000,75.9100000,129646770
20150302,00:00:00,76.3400000,77.4500000,76.1000000,76.2000000,110350330
20150303,00:00:00,76.0400000,76.9800000,74.8400000,75.5500000,129638970
20150304,00:00:00,75.3500000,75.7200000,72.3100000,72.3100000,117741850
20150305,00:00:00,72.9000000,74.1600000,71.8600000,72.7000000,175774530
20150306,00:00:00,73.0300000,74.1100000,72.5800000,73.2500000,105004320
20150310,00:00:00,72.4900000,72.7100000,69.0900000,69.8000000,149452920
20150311,00:00:00,69.8100000,71.3100000,68.7800000,70.6800000,149640420
20150312,00:00:00,71.1300000,71.5900000,70.0200000,70.7900000,82826780
20150313,00:00:00,71.0000000,71.3000000,67.8100000,67.8700000,151539080
20150316,00:00:00,67.5200000,67.8000000,65.2300000,65.5700000,156219530
20150317,00:00:00,66.0600000,66.4500000,63.8600000,64.6500000,183354400
20150318,00:00:00,64.9100000,66.0500000,64.7300000,65.2600000,108022410
20150319,00:00:00,66.4600000,66.8800000,64.4500000,64.9000000,123897660
20150320,00:00:00,64.9500000,67.2200000,64.4000000,67.0000000,147821230
20150323,00:00:00,67.5300000,67.5500000,64.8300000,65.0000000,131365440
20150324,00:00:00,65.0000000,66.3600000,63.7400000,65.6000000,121872960
20150325,00:00:00,65.7500000,66.1500000,64.3100000,64.8000000,97732050
20150326,00:00:00,65.4200000,65.8000000,62.6200000,62.8500000,148036640
20150327,00:00:00,63.0300000,63.5500000,60.5700000,61.0000000,157694600
20150330,00:00:00,60.8700000,63.1700000,60.6700000,63.0100000,121542470
20150331,00:00:00,63.0000000,63.4000000,61.9200000,62.8800000,113629130
20150401,00:00:00,62.4400000,64.6900000,62.1800000,64.5000000,161051950
20150402,00:00:00,64.6000000,66.1700000,64.0300000,65.9200000,138438980
20150403,00:00:00,65.9000000,66.4000000,65.1600000,65.5000000,85547720
20150406,00:00:00,65.6500000,68.9900000,65.5700000,68.9900000,136968030
20150407,00:00:00,68.8300000,70.2700000,68.1500000,69.6000000,224461670
20150408,00:00:00,69.4400000,69.9300000,68.6100000,69.4000000,124255630
20150409,00:00:00,69.0500000,72.0000000,68.9600000,72.0000000,187895180
20150410,00:00:00,72.1600000,72.4500000,70.2300000,71.5000000,143931590
20150413,00:00:00,71.8500000,74.5500000,71.4300000,74.1000000,165072180
20150414,00:00:00,74.1100000,74.8200000,72.8900000,74.0500000,135394590
20150415,00:00:00,74.1500000,76.4900000,73.9100000,76.4900000,153798530
20150416,00:00:00,76.9500000,77.5100000,74.8500000,76.5000000,176365480
20150417,00:00:00,76.6300000,76.9600000,72.5000000,72.5000000,157293590
20150420,00:00:00,72.5000000,74.0700000,71.2200000,73.5000000,157817040
20150421,00:00:00,73.6200000,75.6700000,73.2600000,75.2400000,157620460
20150422,00:00:00,75.1900000,75.3300000,72.6300000,73.9000000,143842050
20150423,00:00:00,73.9800000,76.5700000,72.1100000,75.8000000,192827690
20150424,00:00:00,75.7500000,77.7000000,74.8900000,75.7500000,155112060
20150427,00:00:00,76.0000000,76.8600000,74.5800000,75.2000000,126267280
20150428,00:00:00,74.7900000,75.7500000,73.9000000,75.7000000,99132370
20150429,00:00:00,75.6200000,76.2700000,74.6800000,75.2000000,87118020
20150430,00:00:00,75.2000000,76.9600000,74.9700000,76.9000000,105014840
20150505,00:00:00,77.2100000,80.6000000,76.8000000,80.2100000,136433760
20150506,00:00:00,80.3700000,80.9800000,78.6400000,79.2000000,110319290
20150507,00:00:00,78.8700000,78.8900000,75.9700000,76.5000000,111764340
20150508,00:00:00,76.3000000,76.6700000,75.0700000,75.5000000,109556830
20150512,00:00:00,75.4300000,76.7000000,74.3300000,75.1900000,99504920
20150513,00:00:00,75.4200000,76.0700000,74.7000000,75.2400000,108291690
20150514,00:00:00,75.0700000,75.3500000,73.6000000,74.3100000,89924850
20150515,00:00:00,74.5200000,75.1800000,73.7400000,75.0500000,66404900
20150518,00:00:00,75.4500000,76.0500000,75.0900000,75.3600000,91185850
20150519,00:00:00,75.3300000,75.3400000,73.0300000,73.3500000,95023870
20150520,00:00:00,73.2700000,73.5800000,71.4100000,71.6000000,111268620
20150521,00:00:00,71.7300000,73.5900000,71.1500000,73.2500000,98600990
20150522,00:00:00,73.3300000,74.6700000,73.0600000,74.3500000,130033450
20150525,00:00:00,74.3900000,74.7400000,72.9100000,74.4600000,60929110
20150526,00:00:00,74.6700000,75.1600000,73.9000000,74.6700000,80471190
20150527,00:00:00,74.4500000,74.5000000,72.4100000,74.2300000,110126400
20150528,00:00:00,74.0800000,74.9700000,73.3200000,73.6000000,83440370
20150529,00:00:00,73.7000000,76.1300000,73.5000000,73.5000000,136648870
20150601,00:00:00,73.6900000,74.4900000,72.6500000,72.6500000,113166820
20150602,00:00:00,72.8900000,74.2500000,72.2500000,73.9200000,75356810
20150603,00:00:00,74.1800000,74.3500000,71.6000000,71.7200000,107185010
20150604,00:00:00,71.6900000,72.2000000,70.5500000,71.2500000,109915900
20150605,00:00:00,71.1700000,71.7500000,70.2000000,70.6100000,77264650
20150608,00:00:00,70.8100000,71.0500000,69.1500000,69.1700000,102661510
20150609,00:00:00,69.2500000,70.3500000,68.4100000,70.2100000,98679290
20150610,00:00:00,70.5200000,72.0700000,70.3000000,71.5100000,91432340
20150611,00:00:00,71.1400000,72.5500000,70.2300000,72.5500000,123789840
20150615,00:00:00,72.0200000,72.2700000,70.6000000,71.8000000,101963530
20150616,00:00:00,71.6000000,73.8000000,70.9600000,73.5000000,107516490
20150617,00:00:00,73.4700000,74.4100000,72.7800000,72.8100000,86933500
20150618,00:00:00,73.1500000,74.3700000,72.6000000,72.9800000,91367020
20150619,00:00:00,73.1700000,73.3800000,71.5600000,71.5600000,92629320
20150622,00:00:00,72.0500000,72.4600000,71.5000000,72.0000000,74211580
20150623,00:00:00,72.2100000,72.3700000,71.5000000,72.0100000,52910790
20150624,00:00:00,72.1400000,72.5000000,71.3500000,71.9800000,56375850
20150625,00:00:00,71.9100000,72.2400000,71.4200000,71.4200000,45455840
20150626,00:00:00,71.3900000,71.4700000,70.4000000,70.6000000,98252300
20150629,00:00:00,69.1800000,70.9700000,69.0300000,70.2000000,77379440
20150630,00:00:00,70.2100000,72.5000000,70.0500000,72.3500000,99438130
20150701,00:00:00,72.2900000,72.9700000,70.7100000,71.0000000,101146530
20150702,00:00:00,71.0000000,71.3000000,70.1700000,70.5400000,83685280
20150703,00:00:00,70.5400000,71.1500000,69.9000000,70.6700000,58663600
20150706,00:00:00,69.9300000,70.5900000,68.0800000,68.4500000,123496750
20150707,00:00:00,68.4500000,69.6800000,68.1200000,68.7700000,103621040
20150708,00:00:00,68.5200000,68.9400000,66.5000000,67.7300000,160053390
20150709,00:00:00,68.1500000,69.3800000,67.7000000,69.3500000,84564490
20150710,00:00:00,69.6000000,71.2000000,69.5700000,71.0600000,108674420
20150713,00:00:00,70.7800000,72.9400000,70.7700000,72.9400000,231543530
20150714,00:00:00,72.8000000,73.9000000,72.3100000,73.9000000,110296880
20150715,00:00:00,73.7900000,74.0000000,72.9600000,74.0000000,79212540
20150716,00:00:00,73.9900000,74.3900000,73.5300000,74.2100000,56688680
20150717,00:00:00,74.1800000,75.7300000,73.5700000,75.5200000,88910830
20150720,00:00:00,75.4000000,75.7000000,73.8700000,74.1000000,89287880
20150721,00:00:00,73.9900000,75.8600000,73.4100000,75.5500000,108939410
20150722,00:00:00,75.2600000,75.9700000,74.5000000,74.6000000,99407990
20150723,00:00:00,74.6500000,74.6900000,72.5100000,72.7000000,91598270
20150724,00:00:00,72.5000000,72.5700000,70.2500000,70.4500000,133821230
20150727,00:00:00,70.4000000,70.4500000,67.3500000,68.4800000,209953530
20150728,00:00:00,68.2000000,70.7300000,67.4000000,69.5500000,181097770
20150729,00:00:00,69.8700000,71.4900000,69.6600000,71.2000000,123789360
20150730,00:00:00,71.3700000,72.7900000,70.9100000,72.2000000,107009470
20150731,00:00:00,71.9600000,72.5500000,70.2100000,72.3000000,153348870
20150803,00:00:00,71.5100000,71.7500000,70.4300000,71.1000000,117485850
20150804,00:00:00,70.8000000,72.4300000,70.5100000,72.3000000,99330360
20150805,00:00:00,72.6000000,74.1400000,72.3300000,73.4900000,112870830
20150806,00:00:00,73.2100000,73.9000000,72.1100000,72.2500000,102320450
20150807,00:00:00,72.7200000,74.4000000,72.5700000,74.2000000,105155080
20150810,00:00:00,74.2000000,75.1700000,73.5000000,75.1600000,84173210
20150811,00:00:00,75.1500000,75.6700000,73.2000000,73.2000000,113585110
20150812,00:00:00,72.9800000,74.2000000,72.5200000,73.4000000,98776070
20150813,00:00:00,73.8100000,74.4400000,73.1200000,73.7000000,77166680
20150814,00:00:00,73.6500000,74.8600000,73.2700000,74.4300000,73185750
20150817,00:00:00,73.9900000,74.1900000,72.8100000,73.0000000,94133960
20150818,00:00:00,72.7200000,73.4200000,72.0400000,72.4500000,87589900
20150819,00:00:00,72.3100000,73.2600000,71.2700000,71.5000000,105273640
20150820,00:00:00,71.0800000,72.5700000,70.8800000,72.0500000,108237280
20150821,00:00:00,71.0800000,71.5700000,69.8600000,69.8600000,118013370
20150824,00:00:00,68.0500000,69.2300000,66.7500000,68.5300000,231577130
20150825,00:00:00,68.6100000,71.0000000,68.6000000,70.7900000,145558030
20150826,00:00:00,70.6400000,71.2800000,69.5100000,71.0000000,129497160
20150827,00:00:00,71.9000000,73.9000000,71.8000000,73.8000000,153194380
20150828,00:00:00,74.4600000,75.0600000,72.9000000,74.8200000,174195750
20150831,00:00:00,74.3200000,74.5300000,73.0800000,74.5000000,152858350
20150901,00:00:00,74.3800000,74.9200000,72.7200000,73.1400000,132453200
20150902,00:00:00,72.9600000,74.1800000,72.2200000,72.9000000,138976340
20150903,00:00:00,73.5000000,74.5000000,73.2200000,74.1500000,106759920
20150904,00:00:00,73.7200000,74.2800000,73.5000000,73.9600000,80548960
20150907,00:00:00,73.6900000,73.9000000,73.3600000,73.8100000,49765350
20150908,00:00:00,74.1000000,75.4000000,74.0400000,74.9000000,98525170
20150909,00:00:00,75.6000000,75.7500000,74.4600000,74.6500000,85666090
20150910,00:00:00,74.0400000,74.8200000,73.6100000,74.3000000,93198540
20150911,00:00:00,74.2800000,74.4200000,73.6900000,74.1000000,56971550
20150914,00:00:00,73.8900000,75.2300000,73.8700000,74.8800000,76394390
20150915,00:00:00,74.9300000,74.9700000,74.2800000,74.8500000,63689210
20150916,00:00:00,75.1200000,77.7100000,75.0900000,77.7100000,124487150
20150917,00:00:00,77.5700000,77.9800000,76.2500000,76.4900000,93571870
20150918,00:00:00,76.7100000,77.1900000,75.3100000,75.5000000,103428370
20150921,00:00:00,75.6000000,76.9800000,75.4700000,75.9400000,78511620
20150922,00:00:00,76.0700000,76.1300000,73.9100000,74.3900000,102250950
20150923,00:00:00,74.4000000,74.9700000,73.4500000,73.7400000,93306190
20150924,00:00:00,73.9400000,74.3000000,72.6700000,73.3300000,101783810
20150925,00:00:00,73.7900000,74.9700000,73.6700000,74.9700000,85774170
20150928,00:00:00,74.9700000,75.6700000,74.2500000,74.5700000,68988630
20150929,00:00:00,74.1800000,75.6000000,73.5800000,75.5000000,83566670
20150930,00:00:00,75.6600000,76.7600000,75.2000000,75.3000000,86456320
20151001,00:00:00,76.0000000,76.4900000,74.1200000,74.5100000,109156150
20151002,00:00:00,74.6000000,75.0000000,72.9500000,73.8000000,98427010
20151005,00:00:00,74.5500000,76.3000000,74.2900000,76.2000000,100274390
20151006,00:00:00,76.2500000,77.3400000,75.7000000,77.3100000,102064460
20151007,00:00:00,78.3100000,79.7000000,76.6900000,79.6500000,180596140
20151008,00:00:00,79.1600000,83.2900000,78.3700000,83.1100000,233887100
20151009,00:00:00,83.8700000,86.2000000,83.2600000,85.7700000,205302340
20151012,00:00:00,85.8100000,86.6000000,83.8600000,85.4500000,145869940
20151013,00:00:00,84.8300000,85.6500000,84.2600000,85.0000000,99614750
20151014,00:00:00,84.5000000,87.1000000,84.0200000,86.8100000,114155830
20151015,00:00:00,86.9900000,89.1200000,86.9300000,87.7000000,139186580
